timestamp,scenario,ground_truth,probability,prediction,correct,elapsed_ms,packet_count
2026-05-12 18:54:18,reject_92,0,0.000003,0,1,77.52,8
2026-05-12 18:54:26,reject_92,0,0.000003,0,1,75.94,8
2026-05-12 18:54:34,reject_92,0,0.000003,0,1,67.65,8
2026-05-12 18:54:42,reject_92,0,0.000003,0,1,69.56,8
2026-05-12 18:54:50,reject_92,0,0.000003,0,1,77.18,8
2026-05-12 18:54:58,reject_92,0,0.000003,0,1,70.27,8
2026-05-12 18:55:06,reject_92,0,0.000003,0,1,75.95,8
2026-05-12 18:55:14,reject_92,0,0.000003,0,1,67.52,8
2026-05-12 18:55:22,reject_92,0,0.000003,0,1,74.12,8
2026-05-12 18:55:30,reject_92,0,0.000003,0,1,74.31,8
2026-05-12 18:55:38,reject_92,0,0.000003,0,1,68.37,8
2026-05-12 18:55:46,reject_92,0,0.000003,0,1,78.28,8
2026-05-12 18:55:54,reject_92,0,0.000003,0,1,68.07,8
2026-05-12 18:56:02,reject_92,0,0.000003,0,1,75.67,8
2026-05-12 18:56:11,reject_92,0,0.000003,0,1,172.64,8
2026-05-12 18:56:18,reject_92,0,0.000003,0,1,73.69,8
2026-05-12 18:56:27,reject_92,0,0.000003,0,1,73.4,8
2026-05-12 18:56:35,reject_92,0,0.000003,0,1,68.38,8
2026-05-12 18:56:42,reject_92,0,0.000003,0,1,74.4,8
2026-05-12 18:56:51,reject_92,0,0.000003,0,1,73.55,8
2026-05-12 19:00:41,benign,0,0.000183,0,1,87.44,22
2026-05-12 19:00:45,benign,0,0.000183,0,1,76.13,22
2026-05-12 19:00:50,benign,0,0.000183,0,1,81.08,24
2026-05-12 19:01:02,benign,0,0.000122,0,1,68.97,25
2026-05-12 19:03:27,benign,0,0.000309,0,1,77.69,19
2026-05-12 19:03:31,benign,0,0.000345,0,1,75.25,22
2026-05-12 19:03:38,benign,0,0.00028,0,1,69.68,21
2026-05-12 19:04:24,benign,0,0.000123,0,1,83.17,32
2026-05-12 19:04:28,benign,0,0.999332,1,0,68.53,3
2026-05-12 19:04:34,benign,0,0.000305,0,1,69.67,19
2026-05-12 19:04:38,benign,0,0.00034,0,1,79.43,22
2026-05-12 19:04:44,benign,0,0.000306,0,1,72.46,19
2026-05-12 19:06:21,authentication_reject,1,0.99997,1,1,67.94,10
2026-05-12 19:06:38,authentication_reject,1,0.999969,1,1,82.54,10
2026-05-12 19:06:46,authentication_reject,1,0.99997,1,1,74.01,10
2026-05-12 19:06:59,authentication_reject,1,0.99997,1,1,68.53,10
2026-05-12 19:07:09,authentication_reject,1,0.99997,1,1,72.78,10
2026-05-12 19:07:22,authentication_reject,1,0.999969,1,1,67.99,10
2026-05-12 19:07:31,authentication_reject,1,0.99997,1,1,71.97,10
2026-05-12 19:07:42,authentication_reject,1,0.99997,1,1,76.66,10
2026-05-12 19:07:54,authentication_reject,1,0.99997,1,1,73.97,10
2026-05-12 19:08:04,authentication_reject,1,0.999969,1,1,79.07,10
2026-05-12 19:08:15,authentication_reject,1,0.99997,1,1,74.62,10
2026-05-12 19:08:28,authentication_reject,1,0.99997,1,1,74.05,10
2026-05-12 19:08:39,authentication_reject,1,0.99997,1,1,74.47,10
2026-05-12 19:08:50,authentication_reject,1,0.99997,1,1,69.53,10
2026-05-12 19:09:01,authentication_reject,1,0.99997,1,1,69.24,10
2026-05-12 19:09:13,authentication_reject,1,0.99997,1,1,75.47,10
2026-05-12 19:09:23,authentication_reject,1,0.99997,1,1,71.66,10
2026-05-12 19:09:34,authentication_reject,1,0.99997,1,1,72.1,10
2026-05-12 19:09:45,authentication_reject,1,0.99997,1,1,74.83,10
2026-05-12 19:09:56,authentication_reject,1,0.999969,1,1,74.6,10
2026-05-12 19:10:06,authentication_reject,1,0.99997,1,1,69.59,10
2026-05-12 19:10:16,authentication_reject,1,0.99997,1,1,84.85,10
2026-05-12 19:10:27,authentication_reject,1,0.99997,1,1,78.15,10
2026-05-12 19:10:39,authentication_reject,1,0.99997,1,1,76.63,10
2026-05-12 19:10:51,authentication_reject,1,0.99997,1,1,72.82,10
2026-05-12 19:11:03,authentication_reject,1,0.99997,1,1,73.2,10
2026-05-12 19:11:22,authentication_reject,1,0.99997,1,1,85.55,10
